propertyId,tenantInstitutionId,estimated_sales,rental_area
53030,3005566,336170.0,630.0
10095475,1165477348,658516.0,2400.0
10105106,4058801,3495128.0,5700.0
94355,227058646,19475319.0,27750.0
94355,3157514050,3573384.0,1520.0
10091217,4022058,397131.0,600.0
55079,4065938,2177308.0,1600.0
10108803,689785255,2482565.0,6000.0
10005499,4068012,243080.0,900.0
91573,4057219,2328185.0,1800.0
31699,516590069,306925.0,600.0
60415,2418619995,132975646.0,34850.0
5215,4094738,1064734.0,2100.0
10009466,3801420882,652613.0,615.0
10009466,2440430795,4848396.0,2090.0
10037239,1683817038,15842793.0,31000.0
60414,2092408195,2472068.0,2255.0
10039981,321733502,2485313.0,1400.0
32030,150264539,718957.0,615.0
32030,2513585258,,
32030,2523045877,,
104176,4022715,6127470.0,5100.0
69961,665865962,2827989.0,2665.0
70201,3680622490,2716216.0,2100.0
66311,4042624519,5827202.0,2800.0
61318,4153540,853194.0,4500.0
10152703,2535664344,1820608.0,3300.0
31711,4004205,5044401.0,3900.0
31711,4218575,423736.0,2100.0
31711,442087081,976580.0,1400.0
10144015,4303723,778800.0,2795.0
10018795,4107935,351498.0,900.0
10057082,3121386174,1213749.0,1200.0
10138690,3812513252,,
10033511,4208466437,224817.0,600.0
10033511,5041584,299373.0,600.0
99105,5039831,2608863.0,5100.0
10058008,2651703181,10378229.0,3800.0
10010528,275815145,1869011.0,1140.0
10042859,1740306792,1998087.0,500.0
10001948,1181674282,432373.0,1500.0
10001948,2577128429,954101.0,2100.0
10076294,2356642701,432367.0,570.0
10076294,3690258601,681359.0,900.0
10076294,1696599091,2271198.0,3000.0
10076294,2200987459,4948517.0,11000.0
94388,3719020182,239652.0,205.0
94388,105827,718957.0,615.0
94388,896387094,1213749.0,1200.0
94388,4238196759,718957.0,615.0
94388,4020303,26361743.0,22550.0
88548,4095949,8358270.0,13500.0
10057476,736045048,2337407.0,4100.0
53400,4186952,192027.0,800.0
69788,3847608853,801680.0,1000.0
40483,1581854363,11545486.0,8800.0
10097069,434534898,52587.0,210.0
10128894,4232987,716039.0,1200.0
10039972,3062547541,309053.0,820.0
10082909,352133685,1591929.0,2310.0
10031047,3575911335,279167.0,300.0
86748,4115342393,5826847.0,2280.0
94402,1203863792,,
94402,12372510,12382228.0,4100.0
10029783,65843227,37673871.0,5890.0
9619,4054203,1414031.0,3000.0
93032,4067753,1729468.0,2280.0
17865,3586069775,3880309.0,3000.0
17865,4297865,1464870.0,3000.0
10082071,3847587542,359892.0,800.0
10005491,4092889,591150.0,820.0
68323,4068705,1253729.0,2100.0
10024488,2565776633,2724729.0,1800.0
95253,1172464104,8345856.0,13975.0
33457,3429727598,2156870.0,1845.0
94373,3344357911,6601017.0,190.0
88996,3234858898,239652.0,205.0
10100931,1661024721,3992391.0,8400.0
10100931,7198832,282806.0,600.0
73304,1859226746,1522763.0,1435.0
10031455,3517189083,851598.0,1500.0
74245,1085407429,958609.0,820.0
90114,4081764,898483.0,2100.0
10031045,3059596779,1558271.0,4000.0
10031045,790212886,46773561.0,10450.0
121317,1014071,9859318.0,3610.0
10038947,2089334607,1328314.0,950.0
10063770,2930593911,1162935.0,210.0
93308,1962180681,1142693.0,1000.0
10027293,4095755,1182300.0,1640.0
10003641,533616672,643762.0,900.0
88661,3749913877,945840.0,1250.0
80567,103952,3382324.0,3040.0
91318,4657496,1155192.0,2700.0
10026761,4914301,,
54118,3180153204,11334602.0,6000.0
96271,4095949,4186778.0,8400.0
69933,35718391,693419.0,1500.0
58683,4200090,1034379.0,6300.0
10101069,1667218905,2134052.0,3800.0
10045165,4113152606,581692.0,1230.0
52146,4233417130,5954536.0,2400.0
52146,1440899313,9859318.0,3610.0
85420,835097115,231731.0,210.0
10094715,4200090,1991166.0,12000.0
10003535,63261442,5188439.0,19890.0
77926,2052278443,5696794.0,1600.0
10034170,2794673667,613045.0,2145.0
39873,3424827323,,
10058333,2741756300,1213749.0,1200.0
105175,3342051678,1422189.0,6900.0
10140540,4087910,4047013.0,2800.0
10140540,4068355,,1980.0
10064179,2882867655,23308808.0,11200.0
10064179,4222988843,239652.0,205.0
74437,3751667895,2106048.0,6000.0
74437,3385632758,6800761.0,3600.0
74379,5039876,2218366.0,5400.0
10130688,4133730,6150080.0,1230.0
25254,2143278552,1113017.0,5400.0
25254,4070006,16031988.0,30000.0
10095381,4070608,5529985.0,11400.0
10143274,3847608853,689033.0,1000.0
55808,3497218167,5572054.0,8800.0
10017156,3900127200,3906319.0,5600.0
78834,334066602,1093391.0,1600.0
98081,1527711437,952461.0,2400.0
25500,116460482,136674.0,400.0
75256,6931957,3163835.0,3225.0
10043872,2722283015,7424621.0,8170.0
10047155,2713894180,287772.0,820.0
12191,4068417,1774869.0,2700.0
66228,4064926542,2958115.0,4500.0
66228,1278330239,7695354.0,14400.0
52167,4135246,1264706.0,3705.0
52167,520260717,3206398.0,6000.0
10087628,536868554,681359.0,900.0
98083,4910945,707015.0,1500.0
124571,4327275,,
52761,2615974348,227120.0,190.0
10122938,681552327,335300.0,800.0
10017997,1564274878,4976364.0,1900.0
10045579,3415636711,26649042.0,28000.0
59383,3498648503,39973090.0,33440.0
10143054,2439783918,8405302.0,8400.0
10035840,3213254921,465944.0,1365.0
43734,4209604718,432967.0,840.0
43734,3847608853,1714275.0,2400.0
72259,1349453757,,
19149,4067428,1736005.0,3900.0
10017176,4206347,12975820.0,10800.0
72298,3562337426,1083341.0,1400.0
72299,1447761845,1464397.0,4290.0
10097520,3124278708,1972076.0,3000.0
74373,3124278708,1972076.0,3000.0
10021610,350810371,685988000.0,4820000.0
10097575,855002946,16173864.0,28800.0
105977,1321138644,,
5499,1666530738,713319.0,1400.0
33414,656108886,878922.0,1800.0
33414,3834597707,,
34877,4327275,1830200.0,4000.0
34877,888803747,5620772.0,7410.0
66923,4064926542,716039.0,1200.0
66923,4068313,1540257.0,3600.0
73309,2810763362,3915678.0,3690.0
5213,2884761745,276397.0,1400.0
25167,1747348702,1441224.0,1900.0
10125612,4157412,97969.0,600.0
10097739,4023623,2121756.0,1710.0
10105529,4225866,883410.0,5400.0
10094556,4201997,697138.0,4800.0
66922,2884761745,464696.0,2000.0
66922,4014801444,824647.0,1200.0
10096786,1457816306,,
33466,5050584,3393674.0,7200.0
33466,4067105,7070154.0,15000.0
10030619,3566759337,8006299.0,2800.0
85305,390964452,18397324.0,10000.0
10124731,4297865,439461.0,900.0
10115275,4092889,1182300.0,1640.0
61914,113901,2139961.0,1900.0
10130630,5075861,4897800.0,5400.0
58011,592143338,586775.0,1400.0
58011,1629909968,17500641.0,5600.0
58011,3056030860,15997583.0,21090.0
58011,3158311492,837068.0,1200.0
55079,2760270966,23057702.0,9500.0
9759,4914460,897861.0,2400.0
91573,3235067016,15817046.0,13530.0
10059133,3157695536,5858921.0,16555.0
31706,3560416786,630639.0,4500.0
66925,4094734,412323.0,600.0
31699,3586069775,388031.0,300.0
5215,1325879684,333847.0,2100.0
10016779,1696819258,,
10016779,200351701,,
10002693,2919165011,3447548.0,760.0
32030,190732946,3208762.0,4600.0
32030,252817079,2073163.0,1750.0
32030,3353389975,6097121.0,6300.0
69791,4157724,988850.0,2700.0
10086988,2565776633,18164857.0,12000.0
70201,1613748832,1779362.0,2100.0
66311,289276738,8457465.0,18800.0
66311,720066431,10373027.0,8360.0
66311,2812838998,2597158.0,3300.0
29957,4101199923,769914.0,1600.0
22625,4911216,,
22625,4057219,10088802.0,7800.0
10065019,2246004221,6483431.0,2850.0
25163,3450775111,1072937.0,1500.0
10109841,1511657870,1527600.0,1330.0
89262,8635918,1725900.0,9900.0
10035000,1909143041,1712042.0,3800.0
86757,2765838144,2724729.0,1800.0
93828,3758801190,507207.0,600.0
58026,3611269707,718957.0,615.0
10096413,1057407938,150152000.0,393300.0
75229,3821849415,10051915.0,16380.0
10003623,2290883870,1971584.0,1710.0
10064451,1053178485,46854.0,210.0
10128868,3619157453,3633917.0,3040.0
94388,437124690,479304.0,410.0
94388,4002723654,,
94388,3214996919,13509433.0,16200.0
10507,4043366375,,
10057476,2729594674,1946893.0,2200.0
10157476,3695358942,2718344.0,760.0
10157476,3457902568,2771193.0,2600.0
32029,2648665833,,
72814,1325879684,441705.0,2700.0
31695,4602797,1248154.0,2700.0
74685,932422190,1102432.0,1260.0
122745,5013910,485945.0,840.0
69158,3290936897,9158640.0,12000.0
64483,4172236,3917073.0,3610.0
10085860,1295895247,,
85325,573947204,61701000.0,55860.0
10005899,3326484656,435793.0,1200.0
10026088,1501698604,,
94402,3532939912,,12100.0
34878,438062454,6138502.0,8800.0
77772,2781950486,10672859.0,3280.0
77772,1260060068,2249089.0,3230.0
17865,1329256018,3206398.0,6000.0
17865,1647315519,1785273.0,6000.0
10002705,4153540,1243380.0,7500.0
15727,4271532,641280.0,1200.0
10030953,3144502072,1050663.0,1050.0
10096762,3000399,2361053.0,3000.0
10082071,141285627,2121756.0,1710.0
10082071,1775539497,1110416.0,2000.0
71114,1196411428,1247810.0,2200.0
68323,933951299,451757.0,900.0
33457,1439466352,3374757.0,14190.0
10128529,1611583512,2644579.0,1140.0
10082073,2883744425,718957.0,615.0
10100931,1228207845,1281022.0,2200.0
118187,2946491586,238115.0,600.0
10038128,4203157693,576489.0,760.0
30771,113901,2353957.0,2090.0
5949,42421957,1151035.0,2100.0
10031455,2071666253,720691.0,4500.0
35437,2494115525,27311130.0,5700.0
35437,1531464462,1662077.0,2700.0
10091620,967275210,,
74245,724813109,2038758.0,570.0
31719,4039620,320640.0,600.0
31719,5013910,2944400.0,4620.0
33132,1715133559,1393014.0,2200.0
99483,4068417,1253068.0,2100.0
66443,4024242,2771846.0,2700.0
10031045,3625510079,707961.0,800.0
129937,1817123828,353981.0,400.0
35929,1160239312,9282429.0,3690.0
10063770,4024242,3573737.0,3300.0
93308,4221938401,1713153.0,1800.0
93308,686691785,718957.0,615.0
10003641,291986983,4994745.0,2400.0
10110628,1401115790,9675943.0,25800.0
10027286,4095755,591150.0,820.0
88661,2564246687,4797300.0,3200.0
91318,3654603743,2327127.0,3900.0
91318,7398462,,
10010364,3802506474,14529521.0,5320.0
10064546,3846205838,4223413.0,24600.0
65879,3328017095,,
65879,2429306635,239652.0,205.0
65879,2011742395,239652.0,205.0
10110992,2884833964,2244478.0,4200.0
10152579,3189486304,28428167.0,12800.0
69933,3857945205,3053172.0,7200.0
10156938,10331659,1422189.0,6900.0
35725,2294124222,1157472.0,1050.0
10024955,4284897426,5463447.0,5460.0
15797,5004173,3527037.0,6600.0
15797,4094734,2044078.0,2700.0
58683,5109456,337918.0,900.0
10051111,908816488,8900827.0,8800.0
10076586,1775307999,697557.0,1000.0
52146,3410054914,239652.0,205.0
10031236,4910609,4809596.0,9000.0
77926,21150276,5991305.0,5125.0
129935,1419538281,2121756.0,1710.0
39873,1844885869,1489698.0,2100.0
39873,4094688,14726611.0,6800.0
39873,3061074133,981900.0,3300.0
10058333,704096696,1650254.0,1330.0
10031805,2127316562,1821997.0,380.0
10031805,249253684,25959991.0,8500.0
10064179,3484628624,2022915.0,2000.0
44279,878705305,47933043.0,18800.0
25254,3011765682,1589839.0,2100.0
25254,1209100782,692355.0,3440.0
40343,1325879684,1422189.0,6900.0
10095381,5039831,1950219.0,4200.0
10095381,4072197,299423.0,2000.0
10009396,1231381522,312099.0,975.0
25478,3170318516,1116091.0,1600.0
59029,1578275957,2525393.0,6000.0
59029,3180917424,2357506.0,1900.0
10017156,4202236640,1798988.0,1200.0
10046076,2825261963,66445.0,400.0
100349,2162374585,576489.0,760.0
98057,912697586,1026838.0,2400.0
129081,2718181068,1174852.0,5700.0
52762,4094734,681359.0,900.0
33388,2005976187,3300509.0,2660.0
73023,4092889,367947.0,1230.0
98083,910599457,803846.0,3900.0
52761,362084493,2598814.0,1200.0
10055554,3720554681,530971.0,600.0
75325,2408161413,1925965.0,1710.0
75325,2160385611,1575994.0,950.0
10018078,4067552,325014388.0,330250.0
10026425,4137147,82698856.0,31570.0
117974,5015552,3247611.0,2800.0
10101919,2917601133,7696773.0,8400.0
72259,3504437049,166883.0,200.0
83539,2089334607,1441224.0,1900.0
66589,2666575071,4541805.0,7800.0
75326,1065886462,2449472.0,1800.0
10053867,1100041031,257741.0,420.0
59182,2934399838,,860.0
58115,3516962823,1603790.0,1000.0
72298,4039845009,37673871.0,5890.0
72298,2670735188,5826847.0,2280.0
10045630,1748048763,736215.0,2940.0
93932,24874009,581692.0,1230.0
10061787,1409069133,35350770.0,75000.0
10097520,5004173,3206398.0,6000.0
74373,5004173,3206398.0,6000.0
10097520,3828482441,123669.0,600.0
74373,3828482441,123669.0,600.0
10032678,4245300879,6564776.0,210.0
10097575,3905351989,697557.0,1000.0
28578,1552788790,5996626.0,4000.0
5499,589725155,1231404.0,7500.0
5499,4168632,1172541.0,4500.0
33414,3575911335,388031.0,300.0
33414,6623026,989349.0,4800.0
33414,4225889,1174852.0,5700.0
33414,4291242,1774869.0,2700.0
10025072,4094404,1664915.0,1500.0
10097171,515785801,236460.0,400.0
10013982,2082195345,261288.0,500.0
73309,4101257,1201984.0,1250.0
5213,1325879684,429231.0,2700.0
4483,4232987,716039.0,1200.0
66922,4004205,4578915.0,3900.0
70013,3438781674,,
10037835,3237974619,17474867.0,32700.0
33466,2752205831,2709595.0,2100.0
30192,1906330099,2251927.0,2100.0
10037374,3032935900,2121756.0,1710.0
10030619,3737279868,481905.0,800.0
10112917,4100590,4670203.0,1710.0
10112917,867663909,2913424.0,1140.0
10112917,4059746793,681359.0,900.0
92081,2455088351,3737250.0,6090.0
10126046,3835345948,5618290.0,23650.0
58011,4106972991,3750137.0,1200.0
58011,774837157,3392610.0,4500.0
55079,3390895473,1193253000.0,357390.0
66925,4168139314,1761121.0,1500.0
66925,4890238,1010310.0,5400.0
10092450,4193280,12629329.0,21000.0
10009466,1324979855,5114657.0,16380.0
99099,4058050,1144830.0,1500.0
10016779,1365448101,4995218.0,1250.0
96221,15044,4590181619.0,3193330.0
69961,1885930783,12057402.0,9500.0
10057453,4096468,5372868.0,5880.0
70201,960149652,1513935.0,2600.0
66311,1505976290,7291717.0,1140.0
31711,1110858055,1288825.0,3300.0
31711,516590069,2608863.0,5100.0
31711,4094911,3969218.0,6600.0
125569,4100209,247337.0,1200.0
10107474,472735774,231494.0,210.0
10142882,2524536995,,
73133,4092889,1477875.0,2050.0
10042854,2772179762,870173.0,760.0
10042854,4095638,2782543.0,13500.0
28692,4234978,17681297.0,14250.0
10044799,4203627796,4323671.0,5700.0
10016746,3931814738,1888626.0,1710.0
10058008,4297865,439461.0,900.0
10010528,1221240208,15434052.0,17640.0
10072226,4014345,1027696.0,600.0
10042859,1151876225,11057106.0,13200.0
75229,1026214878,12817787.0,51285.0
10001948,2452996441,2328969.0,5100.0
10054975,844976191,25564282.0,27900.0
30774,4183404690,17936070.0,16530.0
10076294,113901,2121756.0,1710.0
10125800,4230033,2828062.0,6000.0
10119525,3642869725,2668215.0,820.0
10082075,1230974355,9200422.0,7800.0
72814,4094734,1261866.0,2100.0
72814,5012197,2978482.0,4500.0
93397,1901040769,378081.0,1200.0
33135,1862731413,10183166.0,4400.0
76253,4095755,591150.0,820.0
25145,582779878,571051.0,1050.0
10061073,4040503,665871.0,3300.0
10097069,3170574108,210133.0,210.0
10093780,1325879684,1156709.0,6900.0
10033287,4088099,441589.0,900.0
10096767,1666530738,3070197.0,4800.0
73925,3593314625,1658530.0,2100.0
10026088,3250265599,3294910.0,1520.0
10113741,2477370263,4056898.0,4620.0
94402,731412603,681359.0,900.0
10101967,3216441963,1484969.0,2400.0
123846,2560399761,1308231.0,1900.0
15727,3552184385,2476446.0,820.0
15727,4053910,1879857.0,9000.0
33457,2231308535,482378.0,800.0
33457,3193305953,2121756.0,1710.0
10128529,2564005749,4712850.0,14625.0
10128529,4094330,1941955.0,2365.0
10102101,2091302013,534454.0,800.0
88996,2335367402,577908.0,1600.0
10100931,1313389224,6877912.0,6800.0
83009,603845035,266254.0,1540.0
118187,1041806719,697557.0,1000.0
52485,3155600322,895049.0,1500.0
10017691,4067115,692954.0,4200.0
124496,4234978,2829007.0,2280.0
28248,2393998882,9185643.0,2310.0
31719,4004205,5044401.0,3900.0
31719,4218591,1525522.0,3300.0
31719,4157724,1523157.0,3900.0
31719,4296302,836123.0,4000.0
10130367,3990353139,3103137.0,18900.0
66443,3857945205,1615549.0,4800.0
10096588,905347004,2050108.0,3400.0
10031045,113901,2121756.0,1710.0
10031045,3485718034,3128839.0,820.0
10077010,2435290441,885043.0,1000.0
35929,2331474131,1348684.0,3300.0
6406,4067115,605338.0,3000.0
10082389,855765527,904923.0,1330.0
30267,4004205,4003777.0,3900.0
30267,1527711437,1228459.0,3900.0
95156,190811123,9367954.0,12350.0
88661,266356838,2357506.0,1900.0
10010364,4068313,2828062.0,6000.0
5495,4068417,1774869.0,2700.0
10099193,3847608853,883178.0,1000.0
69933,2884761745,563129.0,2200.0
10024766,3124278708,788831.0,1200.0
10022317,1325879684,348569.0,2400.0
71211,4263230,544094.0,1800.0
10101069,714066257,239652.0,205.0
10103870,3742123171,16351918.0,47730.0
10051111,2731829296,1816959.0,2400.0
10051111,1780448365,2472899.0,2800.0
10076586,1381217602,1395114.0,2000.0
52146,2970854871,697557.0,1000.0
85420,3130734677,517264000.0,19000.0
85420,807719085,1093628.0,2500.0
85420,2202442586,919238.0,1000.0
85420,874982954,9812854.0,13500.0
10100982,1652454624,1744379.0,4200.0
77926,2090065506,976580.0,1400.0
77926,2513658989,2913424.0,1140.0
129935,1712975506,718957.0,615.0
39873,1124880790,641280.0,1200.0
10044444,716704836,11344169.0,10000.0
10110954,4092889,591150.0,820.0
105175,1332536096,235751.0,190.0
10031805,4071674697,,
41894,4220480,7777169.0,16500.0
10129079,4165805182,137924753.0,36000.0
10064179,646720216,2121756.0,1710.0
10064179,3333026995,479304.0,410.0
10064179,2509061474,15666184.0,4400.0
10064179,947470448,843689.0,860.0
74437,1014071,8949522.0,3610.0
68963,35969342,1909415.0,3400.0
22856,2215953055,1527059.0,800.0
10115178,2647364998,,
10009396,100369,9245560.0,3610.0
59029,1561544575,2718344.0,760.0
25486,4140110872,279023.0,400.0
25486,1359014530,643762.0,900.0
17839,3857945205,1963097.0,5100.0
17839,1240648561,796314.0,4200.0
10116670,4068349,,14520.0
10057604,2594231086,1677360.0,1800.0
73011,1449147928,2456662.0,2750.0
10152556,1642175356,,
10152556,1771192379,17540738.0,7200.0
85985,4229274532,,
10026755,254753089,216716.0,630.0
10032668,1751192018,8912532.0,26015.0
10131375,3629121076,,
10101705,3373143309,1774869.0,2700.0
25474,4070431,5696794.0,1600.0
61551,2320259549,983082.0,2050.0
10036625,2246004221,4239247.0,1710.0
31170,1375090704,15129544.0,15120.0
10039106,1606063677,1390385.0,1000.0
10043872,2369392325,190214.0,205.0
59186,2096958819,1308231.0,1900.0
10056714,694163904,3064758.0,2470.0
33388,3612801035,1492181.0,1400.0
33388,3078586561,5488355.0,12200.0
33388,4001615,467481.0,1200.0
33388,2254455628,359892.0,800.0
33388,1834021694,17053495.0,16000.0
10022901,3759335889,18021935.0,24900.0
10153875,1933633991,697557.0,1000.0
52167,560624511,2121756.0,1710.0
10069646,3906029624,796988.0,570.0
125445,4206347,2724729.0,1800.0
125445,4794033,329152.0,1600.0
10087628,206969399,1769903.0,2000.0
10087628,1287407287,788831.0,1200.0
124571,966674195,6703523.0,6200.0
93854,3005316387,4242092.0,9000.0
52761,3386343458,20811436.0,10000.0
52761,3458213255,159492.0,210.0
10122938,3657889582,4088157.0,3420.0
10122938,640045576,,
73026,4092889,938400.0,1640.0
75325,4066773,1831523.0,2660.0
59383,2272539943,139511.0,200.0
66167,1337851569,2871883.0,3225.0
31163,3477145848,7885444.0,19500.0
43734,4095638,1750324.0,10500.0
10001924,4069661,3937059.0,9000.0
73608,2888668955,531326.0,380.0
10045632,1065274049,5696794.0,1600.0
10024409,4914301,2325411.0,6000.0
10082031,7730101,14564990.0,14400.0
30493,465165975,1177571.0,2400.0
30493,4174038145,641280.0,1200.0
10007173,2049178225,124995.0,600.0
72298,1780823115,1264706.0,3705.0
72298,153596357,958609.0,820.0
10031172,4914369,4016864.0,13500.0
10031172,457881781,1360827.0,1000.0
10018913,1962318008,1612657.0,4200.0
10097520,4091136,1477402.0,4000.0
74373,4091136,1477402.0,4000.0
67441,692409733,1388966.0,1260.0
10097575,3784676560,236460.0,400.0
10097575,221063575,13180872.0,11275.0
28578,1157663018,970432.0,4085.0
77054,4064373,248801.0,820.0
33414,4294911,556863.0,900.0
60956,4547049,1113017.0,5400.0
111554,4213011,520405.0,3000.0
34877,1084265765,,
66923,3277670054,2473941.0,3600.0
60413,79221431,4188669.0,1900.0
10105529,4297865,232536.0,600.0
66922,4068705,1501192.0,3900.0
70013,4263230,544094.0,1800.0
10037835,2965190934,169069.0,200.0
10037835,2977343989,1329378.0,1200.0
33466,1110858055,351498.0,900.0
33466,1181674282,702996.0,1800.0
33466,4193567,641280.0,1200.0
10030619,3383933416,576489.0,760.0
58428,3038817263,290373.0,600.0
39015,3580111811,87605316.0,90000.0
10065547,1939023656,4182328.0,1250.0
10112917,4094861,,56160.0
10128889,4202227,300138.0,1600.0
10124731,4202227,672138.0,3000.0
53030,4095638,2277958.0,13200.0
118957,4064373,488243.0,1640.0
58011,1519217894,4441901.0,2000.0
94355,1010048,7783672.0,2850.0
94355,3973555572,,7040.0
6877,624281231,6104237.0,9000.0
10126085,4109201,1286815.0,1200.0
55079,4091438642,1899564.0,3000.0
69790,1801109074,385064.0,900.0
91573,460231450,353981.0,400.0
79742,113901,2995945.0,2660.0
66925,4024242,1761121.0,1500.0
31699,4001615,1714099.0,4400.0
31699,1952765842,14069134.0,3420.0
60414,3795245510,2175713.0,2365.0
99099,1415099119,342710.0,2000.0
10128867,4070492,432367.0,570.0
32030,1678277073,643762.0,900.0
32030,2671113077,1089726.0,2795.0
32030,3926490413,2636174.0,205.0
69791,4068313,7293029.0,16500.0
70201,649273700,3149056.0,7000.0
70201,894654330,6132235.0,5130.0
66311,1314759518,2021733.0,3600.0
66311,1873269622,17256851.0,36490.0
31711,1769580046,277368.0,600.0
66926,1920911064,9083565.0,12000.0
22625,1546115446,,
10153597,4250614,1248154.0,2700.0
86757,4069462,27269040.0,32700.0
10082076,4143922234,393706.0,570.0
10082076,1748479490,4566988.0,22200.0
10096759,4094581,696908.0,4200.0
54191,753869619,35715662.0,54600.0
10141149,3701593865,4088700.0,4500.0
25152,692395829,467481.0,1200.0
10001948,4064926542,2328795.0,4800.0
10001948,1453013703,878708.0,3000.0
10001948,2204380244,502007.0,3300.0
10054975,4057156501,,
37999,921191250,33655115.0,13200.0
34512,2133805881,2290588.0,1200.0
10076294,2624370335,3064758.0,2470.0
6909,3257698155,406743.0,2000.0
10122941,2442696988,6096412.0,2280.0
10122941,4135467068,576489.0,760.0
10157476,3409787540,1048109.0,1800.0
10034847,2576216832,3298144.0,2200.0
43405,2177077413,17795373.0,5600.0
72814,5004173,3406392.0,6000.0
31695,4068705,1653801.0,3900.0
10061073,653410770,7783672.0,2850.0
64483,1266231713,611724.0,1200.0
10082074,2295926656,5751653.0,205.0
32945,4225899,739435.0,3900.0
10026088,887095426,190214.0,205.0
86748,3506654441,4575028.0,1600.0
86748,4218591,277368.0,600.0
25168,1300319263,4995336.0,3300.0
10064456,3475693673,963626.0,900.0
10029783,1865320679,37673871.0,5890.0
17865,4225889,865680.0,4200.0
15727,4067105,7070154.0,15000.0
15727,4275478,446318.0,1500.0
15727,3130638576,1248154.0,2700.0
10082071,3683811288,6107289.0,11000.0
10082071,3780891801,1164093.0,900.0
10031046,2002409872,958609.0,820.0
73924,2690504345,67209972.0,44400.0
33457,4004543495,13180872.0,205.0
33457,1663607355,150861.0,400.0
10082073,291680442,79045031.0,14350.0
88996,4093772,239652.0,205.0
99086,2041724628,205720.0,1000.0
73107,4092889,591150.0,820.0
28248,3157129398,10136331.0,6600.0
33132,386677021,1574384.0,1200.0
72813,941475533,4264183.0,8100.0
99483,3996567973,618485.0,900.0
66443,4054203,897861.0,2400.0
10062347,4022058,1992849.0,3000.0
60768,1614261493,186900.0,645.0
129937,4096164876,3300509.0,2660.0
10152585,565226765,2606262.0,3300.0
93308,43561530,5000183.0,1600.0
10003641,254705674,2121756.0,1710.0
10036639,2246004221,8018879.0,3610.0
10068023,2705678824,399381.0,1260.0
35653,2564670804,6728535.0,13940.0
10103867,2944340767,4363648.0,16125.0
30267,4263230,287901.0,1200.0
39525,4344582,2502220.0,3900.0
91318,4064926542,2864156.0,4800.0
91318,1181674282,957187.0,2700.0
10010364,2842977593,6604446.0,2470.0
10010364,3269025465,232913.0,400.0
54118,2513588985,9975394.0,2750.0
10129644,4087910,3757941.0,2600.0
99368,1569807270,1010310.0,5400.0
10038944,2091302013,588785.0,800.0
69933,2575450991,3206398.0,6000.0
10032689,1018938681,5616270.0,18060.0
15797,4263445,282806.0,600.0
58683,1758230032,510832.0,1200.0
58683,2204380244,492561.0,3000.0
10101069,2964757034,12366858.0,60000.0
25495,4101496174,4283946.0,4400.0
25494,3990701651,11144005.0,3690.0
10013849,1927389293,1441224.0,1900.0
10013134,1699405297,298294.0,630.0
141135,4092889,886725.0,1230.0
77926,2175028601,2092671.0,3000.0
129935,2369037119,295178930.0,195000.0
39873,4159375,952461.0,2400.0
39873,3124278708,591623.0,900.0
84470,2000469211,458106.0,1350.0
10058333,1658712661,113203570.0,44400.0
10140540,2823688695,22274532.0,50000.0
10064179,761361248,150861.0,400.0
10114879,2478029501,300777.0,600.0
68963,912697586,1131225.0,2400.0
30473,3575911335,388031.0,300.0
126168,2200997095,,1075.0
25254,3501404420,820162.0,2100.0
33385,4183280,223412.0,420.0
10026759,2720998107,1441224.0,1900.0
10006516,4068012,357055.0,1200.0
25478,2758461566,2271198.0,1900.0
10017156,2139485566,224637.0,400.0
10003527,2949012718,2477037.0,2100.0
10045966,4112718,21770872.0,32400.0
22858,3429208291,1114436.0,1800.0
25474,2452826592,458892011.0,220000.0
25474,103050,432367.0,570.0
98057,4222476,810266.0,3000.0
71839,4068705,1653801.0,3900.0
33388,3531619421,2913424.0,1140.0
10153875,3212481711,6675620.0,6600.0
52167,1017837749,11600728.0,11825.0
124571,4085154071,720612.0,950.0
93854,3572330583,6116274.0,1710.0
93854,1039250127,,
93854,1664487880,9993273.0,8360.0
10047154,2713894180,463580.0,1230.0
10017997,640984437,5309709.0,6000.0
75325,3699202200,379913.0,600.0
25062,121426576,224513.0,1200.0
10035840,2543437164,150861.0,400.0
43734,5005003,952375.0,2400.0
43734,4183280,432967.0,840.0
72258,3929140856,652613.0,615.0
117974,1325879684,505155.0,2700.0
10045632,1279432010,772751.0,2000.0
10083663,2050414355,796988.0,570.0
10053867,2745119565,1282323.0,3400.0
10082031,3229170738,718957.0,205.0
95629,3846205838,1688568.0,11100.0
72298,146024490,1969712.0,2800.0
72298,1014756721,576489.0,760.0
72299,1339639572,5272349.0,4510.0
72299,1958736904,239652.0,205.0
10097520,786729546,1757489.0,4500.0
74373,786729546,1757489.0,4500.0
10097520,4297865,878922.0,1800.0
74373,4297865,878922.0,1800.0
10021610,1010048,9859318.0,3610.0
10021610,2304838981,389568.0,1000.0
10097575,1569368266,14069134.0,3420.0
10032596,1261427248,1844152.0,4730.0
43427,4093315282,,
34877,1842169218,1286815.0,1200.0
66923,1775528333,531878.0,1200.0
10085857,3723819058,1113017.0,5400.0
66922,3803712723,2309312.0,3500.0
66922,4657496,1925321.0,4500.0
10154570,99911911,3249197.0,5200.0
33466,5004173,2885758.0,5400.0
140240,4220057,2155308.0,3800.0
10130619,5075861,1930223.0,1800.0
10128724,2202235599,,
10030619,2716136603,13586637.0,5500.0
